frame_idx,panel_id,n_px,mean,std,min,max,p10,p90,hot_ratio,delta_frame,frame_mean
6,130,1112,138.59,15.57,104,184,122.0,164.0,0.0755,22.53,116.06
6,131,985,121.87,22.15,88,178,97.0,158.6,0.0528,5.81,116.06
6,132,1583,134.54,21.19,89,191,100.0,162.0,0.0291,18.48,116.06
6,133,1399,133.7,21.08,86,189,102.0,162.0,0.0422,17.64,116.06
6,134,1308,131.01,22.6,82,187,95.0,160.3,0.0359,14.95,116.06
6,135,1163,130.32,22.46,81,186,97.0,163.0,0.0378,14.26,116.06
6,136,1094,133.18,22.92,72,186,101.0,169.0,0.0146,17.12,116.06
6,137,1026,130.9,21.14,71,186,101.0,162.5,0.0263,14.84,116.06
6,138,940,131.07,19.25,89,177,102.0,162.0,0.0372,15.01,116.06
6,139,866,114.97,21.65,77,174,96.0,155.0,0.0739,-1.1,116.06
6,140,8769,86.76,38.47,54,228,66.0,159.0,0.0925,-29.3,116.06
6,141,11653,81.24,25.15,56,219,68.0,97.0,0.0535,-34.83,116.06
6,142,338,106.9,40.79,66,195,78.0,175.0,0.0296,-9.16,116.06
7,0,11183,90.39,42.8,47,245,65.0,170.0,0.0969,-25.78,116.16
7,1,18360,85.27,27.82,57,237,71.0,101.0,0.0529,-30.9,116.16
7,2,18920,85.74,31.36,54,246,70.0,102.0,0.0619,-30.42,116.16
7,3,16945,127.85,46.51,56,248,82.0,203.0,0.03,11.69,116.16
7,4,13240,84.27,18.99,53,226,75.0,93.0,0.0406,-31.89,116.16
7,5,9704,92.36,22.66,65,221,81.0,100.0,0.0565,-23.8,116.16
7,6,12390,120.89,38.04,66,226,81.0,187.0,0.0318,4.73,116.16
7,7,5643,92.58,33.61,61,248,75.0,130.0,0.0766,-23.58,116.16
7,8,15202,140.99,51.46,64,245,88.0,226.0,0.0012,24.83,116.16
7,9,18698,123.7,43.75,65,237,81.0,198.0,0.0562,7.54,116.16
7,10,13750,97.4,21.39,73,231,87.0,109.0,0.0532,-18.77,116.16
7,11,12563,99.96,24.31,71,245,87.0,121.0,0.0583,-16.2,116.16
7,12,8473,99.51,18.21,73,233,90.0,104.0,0.0425,-16.65,116.16
7,13,6694,104.57,21.67,82,222,94.0,110.0,0.0568,-11.59,116.16
7,14,9550,151.4,49.2,78,245,94.0,227.0,0.0,35.24,116.16
7,15,7111,105.8,20.74,82,235,95.0,116.0,0.0481,-10.36,116.16
7,16,6346,117.66,25.33,80,230,96.0,159.0,0.0615,1.5,116.16
7,17,5683,109.45,22.83,78,223,97.0,130.0,0.067,-6.71,116.16
7,18,5212,111.53,17.82,86,213,103.0,117.0,0.048,-4.63,116.16
7,19,3987,123.36,25.54,95,207,108.0,174.0,0.0983,7.19,116.16
7,20,4273,113.61,10.53,97,188,108.0,117.0,0.0475,-2.55,116.16
7,21,4629,112.23,8.26,93,203,108.0,116.0,0.0393,-3.93,116.16
7,22,5278,113.49,7.27,92,178,109.0,118.0,0.0432,-2.68,116.16
7,23,6045,115.03,13.39,99,219,108.0,121.0,0.0407,-1.13,116.16
7,24,1725,126.27,19.5,112,227,117.0,137.0,0.0562,10.11,116.16
7,25,4421,121.15,11.17,104,214,116.0,126.0,0.0375,4.98,116.16
7,26,3784,119.22,12.73,103,210,114.0,123.0,0.0375,3.05,116.16
7,27,3213,125.5,24.67,103,216,109.0,166.0,0.08,9.34,116.16
7,28,3307,123.37,19.61,104,201,114.0,153.0,0.0874,7.2,116.16
7,29,2597,125.9,15.2,109,200,118.0,137.0,0.0658,9.73,116.16
7,30,2601,125.53,14.36,103,188,117.0,146.0,0.0769,9.37,116.16
7,31,2817,160.13,40.06,104,240,117.0,223.0,0.0,43.97,116.16
7,32,2456,127.07,13.31,116,210,122.0,131.0,0.0423,10.91,116.16
7,33,2141,136.5,17.51,116,200,122.0,160.0,0.0635,20.33,116.16
7,34,2669,141.21,26.25,111,216,121.0,187.0,0.0663,25.05,116.16
7,35,2333,131.75,14.55,116,200,124.0,149.0,0.075,15.59,116.16
7,36,2064,125.1,22.16,78,193,94.0,159.0,0.0649,8.94,116.16
7,37,2108,123.85,22.31,79,194,92.7,146.0,0.0617,7.69,116.16
7,38,350,140.26,18.13,121,193,128.0,174.1,0.0971,24.1,116.16
7,39,1977,126.89,21.6,75,196,97.0,150.4,0.0556,10.73,116.16
7,40,2056,134.42,13.99,113,200,128.0,152.0,0.0739,18.26,116.16
7,41,2251,127.18,15.08,110,204,120.0,137.0,0.0595,11.02,116.16
7,42,2707,126.04,17.98,106,207,117.0,141.0,0.0754,9.88,116.16
7,43,3252,120.89,18.26,98,210,110.0,139.0,0.0581,4.73,116.16
7,44,2747,118.85,16.85,99,215,111.0,127.4,0.0535,2.69,116.16
7,45,2301,123.18,12.77,107,203,117.0,129.0,0.0443,7.02,116.16
7,46,2040,128.24,14.12,114,200,122.0,136.0,0.0564,12.08,116.16
7,47,1800,137.65,14.78,118,198,127.0,160.0,0.0517,21.49,116.16
7,48,1821,128.28,21.64,79,193,96.0,155.0,0.0549,12.11,116.16
7,49,1655,128.99,19.19,80,192,97.0,148.0,0.0284,12.83,116.16
7,50,1662,136.76,12.84,117,195,129.0,153.0,0.071,20.6,116.16
7,51,1767,127.7,7.77,116,187,124.0,132.0,0.0345,11.54,116.16
7,52,2368,131.0,16.09,109,196,117.0,154.0,0.0528,14.83,116.16
7,53,2739,126.04,21.52,104,207,111.0,165.2,0.0851,9.88,116.16
7,54,4198,110.6,11.32,89,195,104.0,115.0,0.0476,-5.56,116.16
7,55,3315,110.37,6.99,93,161,106.0,114.0,0.0516,-5.79,116.16
7,56,3054,113.56,12.62,95,200,107.0,122.0,0.0472,-2.61,116.16
7,57,2576,114.04,9.51,96,198,109.0,120.0,0.0411,-2.12,116.16
7,58,3381,156.38,43.15,87,242,105.0,221.0,0.0,40.21,116.16
7,59,4347,128.13,34.51,87,219,99.0,189.0,0.0587,11.97,116.16
7,60,4756,108.06,16.1,89,196,100.0,117.0,0.0536,-8.1,116.16
7,61,5443,110.7,20.0,88,209,101.0,135.0,0.0722,-5.46,116.16
7,62,3642,108.17,28.77,80,216,93.0,160.9,0.0928,-7.99,116.16
7,63,3034,106.86,26.82,83,217,94.0,138.0,0.0804,-9.31,116.16
7,64,2753,106.75,25.43,83,213,94.0,137.8,0.0785,-9.41,116.16
7,65,2135,107.93,20.69,87,205,99.0,125.0,0.0763,-8.23,116.16
7,66,2485,110.04,23.7,85,214,99.0,137.0,0.0712,-6.12,116.16
7,67,3127,116.24,33.11,81,221,92.0,178.0,0.0579,0.08,116.16
7,68,3320,101.54,22.81,75,222,90.0,117.0,0.0702,-14.62,116.16
7,69,3993,101.47,22.62,78,209,89.0,138.0,0.0779,-14.69,116.16
7,70,5036,98.82,29.39,63,208,84.0,153.0,0.0967,-17.35,116.16
7,71,4428,99.22,27.13,74,216,86.0,132.0,0.0802,-16.94,116.16
7,72,3799,157.29,43.6,85,240,103.0,223.0,0.0,41.13,116.16
7,73,3320,103.83,25.78,78,207,90.0,145.1,0.0895,-12.33,116.16
7,74,1576,102.69,27.71,80,213,89.0,147.0,0.0761,-13.47,116.16
7,75,3916,130.26,41.44,78,217,88.0,193.0,0.001,14.1,116.16
7,76,5087,101.34,31.56,73,212,85.0,164.0,0.0997,-14.82,116.16
7,77,5693,96.04,27.87,71,210,81.0,137.0,0.0803,-20.12,116.16
7,78,1672,110.31,22.49,90,201,97.0,151.0,0.076,-5.85,116.16
7,79,245,122.75,26.33,101,201,103.0,167.0,0.0408,6.59,116.16
7,80,4127,110.77,19.17,87,198,100.0,148.0,0.0926,-5.39,116.16
7,81,3487,154.76,42.52,86,240,104.0,216.0,0.0023,38.6,116.16
7,82,2771,113.61,23.73,90,201,101.0,153.0,0.0859,-2.55,116.16
7,83,1477,115.75,20.49,96,191,104.0,149.0,0.0826,-0.41,116.16
7,84,634,120.81,20.87,105,191,109.0,160.0,0.0899,4.65,116.16
7,85,107,129.34,27.54,96,185,102.6,173.0,0.0093,13.17,116.16
7,86,3530,120.34,22.82,94,207,103.0,157.1,0.0601,4.17,116.16
7,87,3045,153.35,36.9,90,236,107.0,205.0,0.0194,37.19,116.16
7,88,2712,117.5,20.35,97,205,107.0,151.9,0.0767,1.33,116.16
7,89,2667,121.0,18.04,95,200,108.0,149.4,0.0731,4.84,116.16
7,90,2525,125.05,22.89,64,203,109.0,162.0,0.0824,8.89,116.16
7,91,2261,121.68,18.92,30,196,112.0,149.0,0.0686,5.52,116.16
7,92,2425,121.14,20.53,98,194,107.0,156.0,0.0548,4.98,116.16
7,93,2075,122.98,21.93,101,194,109.0,165.0,0.0954,6.82,116.16
7,94,1677,122.57,23.07,100,189,107.0,165.0,0.0871,6.41,116.16
7,95,905,101.43,21.8,77,173,87.0,143.0,0.0884,-14.73,116.16
7,96,2190,127.66,17.8,56,186,114.0,155.0,0.0543,11.49,116.16
7,97,1821,127.91,17.95,100,187,116.0,161.0,0.0917,11.75,116.16
7,98,1749,125.89,18.28,81,187,112.0,157.0,0.0795,9.73,116.16
7,99,1580,108.19,26.79,81,182,87.0,158.0,0.088,-7.97,116.16
7,100,2462,126.67,20.03,97,210,111.0,157.0,0.0552,10.5,116.16
7,101,2197,128.1,21.93,107,210,115.0,166.0,0.0851,11.94,116.16
7,102,1845,152.25,30.87,108,226,120.0,201.6,0.0379,36.09,116.16
7,103,1672,132.31,19.95,107,200,118.0,169.9,0.0897,16.15,116.16
7,104,1567,131.39,15.66,95,193,122.0,157.0,0.0823,15.22,116.16
7,105,1537,152.23,28.45,93,219,122.6,200.0,0.0423,36.07,116.16
7,106,1630,129.41,18.7,101,191,116.0,164.0,0.0896,13.25,116.16
7,107,1439,107.06,23.18,82,181,90.0,149.0,0.0834,-9.1,116.16
7,108,2151,130.33,17.13,57,202,120.0,158.0,0.0646,14.17,116.16
7,109,1860,149.32,27.03,108,202,120.0,188.0,0.0,33.16,116.16
7,110,1762,134.9,19.26,116,201,123.0,172.0,0.0925,18.74,116.16
7,111,1518,138.14,16.84,118,186,126.0,169.0,0.083,21.97,116.16
7,112,1385,137.45,15.77,121,183,127.0,167.0,0.0946,21.28,116.16
7,113,1563,138.19,16.74,117,186,125.0,167.0,0.0774,22.03,116.16
7,114,1473,134.1,16.02,117,182,122.0,163.0,0.0828,17.93,116.16
7,115,1489,117.8,27.09,86,182,94.0,165.0,0.047,1.64,116.16
7,116,2013,135.08,14.05,74,191,125.0,159.0,0.0522,18.92,116.16
7,117,1886,140.07,18.98,116,202,125.0,173.0,0.0764,23.9,116.16
7,118,1706,137.24,16.67,121,202,126.0,165.0,0.0762,21.07,116.16
7,119,1382,138.93,13.93,121,186,129.0,162.9,0.0695,22.77,116.16
7,120,1309,141.48,14.87,122,186,131.0,170.0,0.0879,25.32,116.16
7,121,1347,140.54,15.69,122,186,128.0,168.0,0.0869,24.38,116.16
7,122,1311,139.34,15.78,123,185,129.0,169.0,0.0931,23.18,116.16
7,123,1216,118.12,24.91,84,184,94.0,163.0,0.0633,1.96,116.16
7,124,1621,140.33,13.83,123,194,131.0,163.0,0.0709,24.17,116.16
7,125,1572,141.89,15.5,128,194,131.0,170.9,0.0916,25.73,116.16
7,126,1461,144.28,15.23,127,192,133.0,172.0,0.0801,28.12,116.16
7,127,1302,145.12,14.56,126,185,134.0,171.0,0.0668,28.95,116.16
7,128,1251,143.5,13.71,126,185,132.0,167.0,0.0831,27.34,116.16
7,129,1130,143.39,13.87,130,184,134.0,170.0,0.0876,27.23,116.16
7,130,1112,138.75,15.19,106,181,122.0,164.0,0.0665,22.58,116.16
7,131,985,121.91,21.84,88,179,97.0,159.0,0.0589,5.75,116.16
7,132,1583,134.76,20.96,90,188,101.0,162.0,0.024,18.6,116.16
7,133,1399,133.71,20.77,84,187,102.0,162.0,0.0365,17.55,116.16
7,134,1308,130.81,22.17,82,185,95.0,159.0,0.0291,14.65,116.16
7,135,1163,130.23,22.07,82,185,97.0,162.0,0.0318,14.07,116.16
7,136,1094,132.88,22.32,73,185,101.0,166.0,0.021,16.72,116.16
7,137,1026,130.77,20.54,69,185,101.0,160.0,0.0283,14.61,116.16
7,138,940,130.9,18.49,88,174,103.0,159.0,0.033,14.74,116.16
7,139,866,114.53,21.11,75,172,96.0,153.0,0.0762,-1.63,116.16
7,140,8769,87.8,39.93,53,231,66.0,165.0,0.0951,-28.36,116.16
7,141,11653,81.62,25.9,54,219,68.0,99.0,0.0554,-34.54,116.16
7,142,338,106.27,41.44,66,194,75.0,175.0,0.0118,-9.9,116.16
8,0,11183,90.5,43.13,49,244,64.0,174.0,0.0984,-25.47,115.97
8,1,18360,85.81,29.12,56,236,71.0,101.0,0.0553,-30.17,115.97
8,2,18920,85.57,31.13,58,247,70.0,101.0,0.0616,-30.4,115.97
8,3,16945,128.05,46.72,54,247,82.0,203.0,0.0272,12.07,115.97
8,4,13240,84.21,19.87,56,227,74.0,92.0,0.0405,-31.77,115.97
8,5,9704,92.4,23.54,64,231,81.0,100.0,0.059,-23.58,115.97
8,6,12390,120.68,38.16,65,215,81.0,187.0,0.0272,4.71,115.97
8,7,5643,93.12,35.06,61,248,75.0,135.0,0.0766,-22.85,115.97
8,8,15202,140.69,51.48,63,244,88.0,226.0,0.0014,24.71,115.97
8,9,18698,123.53,43.92,65,236,80.0,198.0,0.0566,7.56,115.97
8,10,13750,97.27,21.64,68,234,86.0,109.0,0.0545,-18.7,115.97
8,11,12563,100.11,24.96,70,249,87.0,122.0,0.0599,-15.87,115.97
8,12,8473,99.82,19.45,71,231,90.0,104.0,0.0456,-16.16,115.97
8,13,6694,104.79,22.57,80,223,94.0,111.0,0.0592,-11.19,115.97
8,14,9550,151.01,49.43,77,244,94.0,227.0,0.0,35.03,115.97
8,15,7111,105.69,21.52,79,235,95.0,115.0,0.0481,-10.29,115.97
8,16,6346,117.72,25.99,80,230,96.0,160.0,0.0563,1.74,115.97
8,17,5683,109.34,22.76,78,221,97.0,130.0,0.0695,-6.64,115.97
8,18,5212,111.82,18.56,84,214,103.0,120.0,0.0528,-4.15,115.97
8,19,3987,123.44,25.9,94,206,107.0,174.4,0.0976,7.46,115.97
8,20,4273,113.83,11.14,94,185,108.0,118.0,0.0417,-2.15,115.97
8,21,4629,112.44,9.57,95,215,108.0,116.0,0.0324,-3.53,115.97
8,22,5278,113.63,8.18,93,193,109.0,118.0,0.0459,-2.35,115.97
8,23,6045,114.96,14.08,95,226,108.0,122.0,0.0349,-1.01,115.97
8,24,1725,126.54,20.02,112,225,117.0,137.0,0.0603,10.57,115.97
8,25,4421,121.21,11.81,106,214,115.0,127.0,0.0366,5.24,115.97
8,26,3784,119.41,13.56,103,207,114.0,123.0,0.0399,3.44,115.97
8,27,3213,125.21,24.64,101,215,109.0,166.0,0.0784,9.23,115.97
8,28,3307,123.04,19.63,103,201,114.0,153.0,0.0886,7.06,115.97
8,29,2597,125.94,15.59,110,201,118.0,139.0,0.0678,9.96,115.97
8,30,2601,125.76,14.86,103,195,117.0,147.0,0.0811,9.79,115.97
8,31,2817,160.42,39.94,103,240,117.0,223.0,0.0,44.45,115.97
8,32,2456,127.22,14.11,116,213,121.0,131.0,0.0456,11.25,115.97
8,33,2141,136.61,17.63,116,200,122.0,161.0,0.0649,20.63,115.97
8,34,2669,141.33,26.36,111,216,121.0,187.0,0.0629,25.36,115.97
8,35,2333,132.13,15.05,116,201,124.0,152.8,0.0776,16.15,115.97
8,36,2064,124.88,22.31,78,194,94.0,159.0,0.0654,8.91,115.97
8,37,2108,123.79,22.48,80,193,92.0,145.3,0.0617,7.82,115.97
8,38,350,140.41,18.86,121,193,127.0,178.1,0.1,24.43,115.97
8,39,1977,126.53,21.54,75,196,96.0,150.0,0.0521,10.55,115.97
8,40,2056,134.66,14.23,113,200,128.0,155.0,0.0749,18.69,115.97
8,41,2251,127.26,15.83,110,203,120.0,137.0,0.064,11.29,115.97
8,42,2707,126.22,18.45,104,207,117.0,145.0,0.0783,10.24,115.97
8,43,3252,121.08,18.96,97,213,110.0,139.0,0.0627,5.1,115.97
8,44,2747,119.18,17.67,100,215,111.0,129.0,0.0564,3.2,115.97
8,45,2301,123.79,14.18,107,207,117.0,130.0,0.0487,7.81,115.97
8,46,2040,128.18,14.5,114,199,121.0,136.0,0.0574,12.21,115.97
8,47,1800,137.5,14.83,121,199,127.0,160.0,0.0528,21.52,115.97
8,48,1821,127.75,21.53,79,193,95.0,152.0,0.05,11.78,115.97
8,49,1655,128.93,19.29,78,193,97.0,148.0,0.0284,12.96,115.97
8,50,1662,136.63,12.83,116,199,129.0,153.0,0.0734,20.66,115.97
8,51,1767,127.96,8.64,117,188,124.0,132.0,0.0385,11.98,115.97
8,52,2368,130.98,16.27,109,196,117.0,155.0,0.0515,15.01,115.97
8,53,2739,126.33,21.87,103,206,111.0,166.0,0.0869,10.35,115.97
8,54,4198,110.45,11.05,85,188,104.0,115.0,0.0493,-5.52,115.97
8,55,3315,110.15,6.98,92,172,106.0,114.0,0.051,-5.82,115.97
8,56,3054,113.61,13.35,93,206,107.0,123.0,0.0468,-2.36,115.97
8,57,2576,113.69,9.59,95,191,109.0,121.0,0.0454,-2.28,115.97
8,58,3381,156.42,43.3,86,242,104.0,221.0,0.0,40.44,115.97
8,59,4347,127.77,34.41,82,219,97.0,188.0,0.0577,11.8,115.97
8,60,4756,107.76,15.55,89,195,100.0,117.0,0.0549,-8.21,115.97
8,61,5443,110.36,20.26,87,208,101.0,133.0,0.0676,-5.61,115.97
8,62,3642,107.82,29.18,78,216,92.0,163.0,0.0939,-8.16,115.97
8,63,3034,106.93,27.63,82,222,94.0,144.0,0.0817,-9.04,115.97
8,64,2753,106.58,25.79,78,215,93.0,139.0,0.081,-9.39,115.97
8,65,2135,108.2,21.72,84,205,97.0,129.6,0.0773,-7.77,115.97
8,66,2485,109.73,23.92,81,215,97.0,137.0,0.0716,-6.24,115.97
8,67,3127,115.81,33.43,77,222,90.0,178.0,0.0595,-0.16,115.97
8,68,3320,101.04,22.83,73,223,90.0,118.0,0.0681,-14.93,115.97
8,69,3993,101.1,23.32,77,210,89.0,137.0,0.0779,-14.87,115.97
8,70,5036,98.52,29.55,64,209,82.0,153.0,0.0963,-17.45,115.97
8,71,4428,98.97,27.45,71,215,85.0,134.0,0.0786,-17.0,115.97
8,72,3799,157.03,43.74,80,240,103.0,222.2,0.0,41.05,115.97
8,73,3320,103.47,25.74,74,209,90.0,146.0,0.0892,-12.5,115.97
8,74,1576,102.36,27.84,78,214,88.0,148.0,0.0806,-13.62,115.97
8,75,3916,129.65,41.44,74,216,88.0,193.0,0.0033,13.68,115.97
8,76,5087,100.78,31.44,72,212,85.0,163.0,0.0985,-15.19,115.97
8,77,5693,95.66,28.42,64,215,81.0,136.0,0.0833,-20.31,115.97
8,78,1672,110.19,23.07,87,203,96.0,152.0,0.0801,-5.78,115.97
8,79,245,121.51,25.99,100,200,102.0,165.2,0.0367,5.54,115.97
8,80,4127,110.86,19.57,84,201,100.0,148.0,0.0884,-5.11,115.97
8,81,3487,154.6,42.47,86,240,104.0,215.0,0.0011,38.63,115.97
8,82,2771,113.26,23.69,88,203,101.0,153.0,0.0834,-2.72,115.97
8,83,1477,115.16,20.05,96,192,103.0,148.0,0.0799,-0.81,115.97
8,84,634,119.97,19.98,104,185,108.0,157.7,0.0852,3.99,115.97
8,85,107,128.55,27.1,95,182,102.0,167.4,0.0,12.58,115.97
8,86,3530,120.49,23.22,93,207,103.0,158.0,0.0569,4.52,115.97
8,87,3045,152.98,36.88,89,238,107.0,204.0,0.0217,37.01,115.97
8,88,2712,117.1,19.75,86,206,106.0,149.0,0.0793,1.12,115.97
8,89,2667,121.04,18.46,97,202,108.0,149.0,0.0731,5.06,115.97
8,90,2525,124.32,22.57,52,206,108.0,159.0,0.08,8.35,115.97
8,91,2261,121.28,18.57,30,196,111.0,149.0,0.0699,5.3,115.97
8,92,2425,121.07,20.35,98,190,107.0,155.0,0.0573,5.1,115.97
8,93,2075,122.93,21.69,100,190,109.0,165.0,0.094,6.96,115.97
8,94,1677,122.06,22.78,97,188,107.0,164.0,0.0811,6.08,115.97
8,95,905,101.07,22.04,77,174,86.0,144.0,0.095,-14.9,115.97
8,96,2190,127.31,17.75,47,184,113.0,155.0,0.0571,11.34,115.97
8,97,1821,127.67,17.68,89,185,116.0,160.0,0.0901,11.69,115.97
8,98,1749,125.89,18.17,72,185,112.0,158.0,0.0829,9.91,115.97
8,99,1580,107.78,26.56,81,178,87.0,158.0,0.0873,-8.19,115.97
8,100,2462,127.26,20.52,101,210,111.0,158.0,0.052,11.29,115.97
8,101,2197,127.78,21.81,106,208,115.0,165.0,0.0842,11.81,115.97
8,102,1845,151.98,30.73,107,226,120.0,201.0,0.0379,36.01,115.97
8,103,1672,132.44,19.95,107,196,118.0,170.0,0.0843,16.47,115.97
8,104,1567,131.42,15.84,96,194,121.0,158.0,0.0836,15.45,115.97
8,105,1537,152.07,28.02,99,219,122.0,199.0,0.0468,36.09,115.97
8,106,1630,129.37,18.49,104,188,116.0,163.1,0.0865,13.39,115.97
8,107,1439,106.95,23.28,82,178,89.0,151.0,0.0862,-9.03,115.97
8,108,2151,130.8,17.44,65,200,120.0,159.0,0.0628,14.83,115.97
8,109,1860,149.37,26.48,108,200,120.0,188.0,0.0,33.4,115.97
8,110,1762,134.76,19.03,116,200,123.0,171.9,0.097,18.79,115.97
8,111,1518,137.69,16.7,116,184,125.0,168.0,0.0797,21.71,115.97
8,112,1385,137.42,15.75,121,182,127.0,167.0,0.0931,21.44,115.97
8,113,1563,137.86,16.56,116,186,125.0,167.0,0.0774,21.89,115.97
8,114,1473,133.69,15.7,116,182,122.0,162.0,0.0774,17.71,115.97
8,115,1489,117.43,27.26,86,181,93.0,164.2,0.0443,1.46,115.97
8,116,2013,135.32,14.12,79,187,125.0,159.0,0.0527,19.35,115.97
8,117,1886,140.21,18.52,114,195,125.0,172.0,0.0726,24.23,115.97
8,118,1706,137.61,16.76,121,195,126.0,166.0,0.0791,21.64,115.97
8,119,1382,139.13,13.96,121,187,129.0,163.0,0.0644,23.15,115.97
8,120,1309,141.02,14.81,123,183,130.0,168.0,0.0894,25.05,115.97
8,121,1347,140.38,15.43,122,185,128.0,167.0,0.0772,24.41,115.97
8,122,1311,139.05,15.75,123,186,128.0,168.0,0.0892,23.07,115.97
8,123,1216,117.66,24.85,80,184,93.0,162.0,0.0567,1.69,115.97
8,124,1621,140.23,13.69,124,194,131.0,162.0,0.0697,24.25,115.97
8,125,1572,141.55,15.19,128,194,131.0,169.0,0.0897,25.57,115.97
8,126,1461,143.92,14.98,128,193,133.0,171.0,0.0801,27.95,115.97
8,127,1302,144.73,14.54,126,186,133.0,170.0,0.0691,28.75,115.97
8,128,1251,143.19,13.78,125,185,132.0,167.0,0.0847,27.21,115.97
8,129,1130,143.13,13.41,130,182,133.0,169.0,0.0973,27.16,115.97
8,130,1112,138.38,14.74,106,179,122.0,163.0,0.0621,22.41,115.97
8,131,985,121.52,21.78,87,179,97.0,158.0,0.0528,5.54,115.97
8,132,1583,134.49,21.01,89,187,100.0,162.0,0.0234,18.51,115.97
8,133,1399,133.19,20.77,80,186,102.0,159.0,0.0386,17.22,115.97
8,134,1308,130.13,22.0,81,184,95.0,158.3,0.0306,14.15,115.97
8,135,1163,129.48,21.9,81,182,96.0,160.0,0.0275,13.5,115.97
8,136,1094,132.0,22.05,73,185,101.0,165.0,0.0192,16.03,115.97
8,137,1026,130.07,20.25,68,182,101.0,158.0,0.0234,14.1,115.97
8,138,940,130.14,17.94,86,173,102.0,157.0,0.0277,14.17,115.97
8,139,866,113.61,20.8,73,170,95.0,152.0,0.0739,-2.37,115.97
8,140,8769,88.4,40.76,54,231,66.0,169.0,0.0997,-27.57,115.97
8,141,11653,81.8,26.53,56,216,68.0,100.0,0.0596,-34.17,115.97
8,142,338,106.23,42.1,63,194,74.0,175.0,0.0237,-9.74,115.97
9,0,11183,90.8,44.11,46,244,64.0,179.0,0.0992,-24.97,115.77
9,1,18360,85.95,30.73,53,239,70.0,103.0,0.0595,-29.82,115.77
9,2,18920,84.89,31.02,57,243,70.0,101.0,0.0601,-30.88,115.77
9,3,16945,128.19,46.73,61,249,82.0,202.0,0.0267,12.42,115.77
9,4,13240,84.27,20.77,56,226,74.0,92.0,0.0409,-31.5,115.77
9,5,9704,92.65,24.2,64,234,81.0,101.0,0.0609,-23.12,115.77
9,6,12390,120.47,38.31,64,215,81.0,187.0,0.0236,4.69,115.77
9,7,5643,93.88,36.59,61,249,75.0,143.0,0.0794,-21.89,115.77
9,8,15202,140.34,51.3,63,244,88.0,225.0,0.0072,24.57,115.77
9,9,18698,123.67,43.94,67,236,81.0,199.0,0.058,7.9,115.77
9,10,13750,97.04,22.08,71,235,86.0,109.0,0.0525,-18.73,115.77
9,11,12563,100.23,25.47,70,244,87.0,122.0,0.0621,-15.54,115.77
9,12,8473,99.77,19.93,70,233,90.0,104.0,0.0465,-16.0,115.77
9,13,6694,104.57,23.13,80,222,93.0,114.0,0.0614,-11.2,115.77
9,14,9550,150.8,49.63,79,245,94.0,227.0,0.0,35.03,115.77
9,15,7111,105.57,22.32,81,237,95.0,115.0,0.0498,-10.21,115.77
9,16,6346,117.52,26.59,77,232,96.0,160.0,0.0484,1.74,115.77
9,17,5683,109.35,23.54,79,223,97.0,131.0,0.0707,-6.42,115.77
9,18,5212,112.04,20.1,84,221,103.0,120.0,0.0574,-3.73,115.77
9,19,3987,122.99,26.21,95,207,107.0,175.0,0.0996,7.21,115.77
9,20,4273,113.89,12.77,95,199,108.0,118.0,0.0424,-1.88,115.77
9,21,4629,112.4,11.4,95,221,107.0,116.0,0.0318,-3.37,115.77
9,22,5278,113.55,9.46,95,203,108.0,118.0,0.0432,-2.23,115.77
9,23,6045,114.93,14.69,97,228,108.0,121.0,0.0371,-0.84,115.77
9,24,1725,127.1,20.94,111,223,117.0,139.6,0.0643,11.32,115.77
9,25,4421,121.27,13.0,106,216,115.0,127.0,0.0357,5.5,115.77
9,26,3784,119.58,14.43,101,208,113.0,124.0,0.0431,3.81,115.77
9,27,3213,124.93,24.59,101,215,109.0,165.0,0.0778,9.15,115.77
9,28,3307,123.04,19.99,94,202,113.0,155.0,0.0898,7.26,115.77
9,29,2597,125.64,15.55,108,201,118.0,137.0,0.0662,9.86,115.77
9,30,2601,125.31,15.26,101,199,116.0,149.0,0.0827,9.54,115.77
9,31,2817,160.46,40.19,104,240,117.0,223.0,0.0,44.69,115.77
9,32,2456,127.19,15.02,110,214,120.0,131.0,0.0513,11.42,115.77
9,33,2141,136.0,17.92,115,200,121.0,162.0,0.0687,20.23,115.77
9,34,2669,141.46,26.59,110,217,121.0,186.2,0.0629,25.69,115.77
9,35,2333,132.18,15.33,115,201,124.0,153.8,0.0836,16.41,115.77
9,36,2064,125.15,22.61,79,194,94.0,163.0,0.0586,9.38,115.77
9,37,2108,123.87,22.66,80,193,92.0,146.6,0.0621,8.1,115.77
9,38,350,140.43,19.26,121,192,127.0,179.0,0.1057,24.66,115.77
9,39,1977,126.42,21.6,75,196,96.0,151.0,0.0521,10.65,115.77
9,40,2056,134.34,14.52,116,195,127.0,155.5,0.0764,18.56,115.77
9,41,2251,127.22,16.47,110,202,118.0,137.0,0.0675,11.44,115.77
9,42,2707,126.2,18.95,107,209,117.0,149.4,0.0813,10.42,115.77
9,43,3252,120.9,20.02,96,214,110.0,141.0,0.067,5.12,115.77
9,44,2747,119.62,19.13,100,221,110.0,131.0,0.0612,3.85,115.77
9,45,2301,123.48,15.18,108,209,117.0,131.0,0.0539,7.71,115.77
9,46,2040,128.26,15.11,113,200,121.0,137.0,0.0613,12.49,115.77
9,47,1800,137.55,15.25,121,196,126.0,162.0,0.0561,21.78,115.77
